mep_id,fullName,country,politicalGroup,nationalPoliticalGroup,meeting_id,topic,date,location,committee,position,lobbyist
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_34,Digital Services Act - Discussions in EU and views from Finnish public media,08-10-2020,"Ravintola Meripaviljonki, Helsinki",,Member,Yleisradio
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_35,Possible future collaboration,07-10-2020,Zoom,,Member,Young Ecologists of Africa and Europe
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_36,Introduction,06-10-2020,Zoom,AFET,Member,European Peacebuilding Liaison Office (EPLO)
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_37,Youth well-being and Covid-19,06-10-2020,Zoom,,Member,YOURATH - Youth Group of International Diabetes Federation of Europe
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_38,"Introduce our respective work around Youth Peace and Security, hear Alviina's priorities, and scope out areas for common action",05-10-2020,Zoom,AFET,Member,European Partnership for Children and Youth in Peacebuilding network (EYBP)
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_39,Discuss outreach campaign on youth unemployment and Covid-19,29-09-2020,Zoom,,Member,Federation of Young European Greens
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_40,Human rights violations in Bahrain,29-09-2020,Zoom,,Member,European Centre for Democracyand Human Rights (ECDHR)
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_41,Digital technology industry in Finland,23-09-2020,"Brasserie Kämp, Helsinki",,Member,Teknologiateollisuus
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_42,Introduction,22-09-2020,Zoom,AFET,Member,European Youth Forum
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_43,Current and potential future strategies for the protection and helping of human rights activists around the world and especially in India..,11-09-2020,Zoom meeting platform,,Member - Meeting held in capacity of Member but also in capacity of standing rapporteur for EU-India relations.,Front Line Defenders
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_44,Briefing about conflict in Mali and the role of pastoralists in peace and conflict in the region (Sahel).,10-09-2020,Zoom meeting platform,AFET,"Shadow rapporteur - JavierNart (AFET A9-0129/2020) - EU-African security cooperation in the Sahel region, West Africa and the Horn of Africa",Coalition of European Lobbies for Eastern African Pastoralism (CELEP)
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_45,"Visit at mental healthcare facility, which opened this week in Helsinki as an outcome of MEP's initiative as a Member of the Helsinki City Council.",04-09-2020,"Mieppikeskus, Kalasatama, Työpajankatu 14 A, Helsinki",,Member,Mieppi-keskus (facility for easily accessible mental healthcare services)
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_46,"Meeting suggested and organized by the European Union Visitors' Programme (EUVP) with a candidate selected and suggested by them. Pre-defined discussion topics were:  Geopolitics and general policy, Strategic Communication, Trade and Commerce and Aid and Support. Interest representatives listed here are based on the selected individual's professional profile.",08-07-2020,Webex meeting platform,,Member,UKPM Government Communication Services in Lebanon
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_47,"Informal meeting organized by Friends of Rail Baltica for MEPs, representatives of the European Commission and RB Railand representatives from the Member States",16-06-2020,Zoom meeting platform,,Member - (Attended by assistant responsible for TRAN committee),Friends of Rail Baltica
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_48,Policy Recommendation about the need for stronger support for the psychosocial rights and wellbeing of employees on an EU-level,15-06-2020,Google Meet platform,,Member,European Health Parliament
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_49,Nuclear arms and peace advocacy in the EU and Finland. Peace advocacy among youth today.,05-06-2020,Google Meet platform,,Member,ICAN Finland
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_50,Mental health services on an European level.,20-05-2020,Google Meet platform,,Member,Mental Health Europe
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_51,Nuclear arms and peace advocacy in the EU and Finland. Peace advocacy among youth today.,15-05-2020,Google Meet platform,,Member,ICAN Finland
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_52,Need for conflict sensitivity in the COVID-19 response,11-05-2020,Google Meet platform,,Member,Search for Common Ground | End Violent Conflict
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_53,Civil society resistance movement activities in Hong Kong,30-04-2020,Jitsi Online Platform,,Member,Stand With Hong Kong
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_54,Law and policy in the field of creative industries during the coming term,10-03-2020,"Parliament building, Strasbourg",,Member,Musiikkituottajat - IFPI Finland ry
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_55,Introduction,06-03-2020,Café /restaurant of House of European History,"DEVE,TRAN",Member - An introductory meeting with a representative of the African Union Commission.,AUC
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_56,Introduction,03-03-2020,"Piola Libri, Rue Franklin 66/68, 1000 Bruxelles",,Member,Väestöliitto (The Family Federation of Finland)
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_57,Introduction,20-02-2020,Senza Parole,,Member - Discussion about the work of labor unions and their role in the EU. Explanations about the lobbying work done by labor unions and discussions about the directive on minimum income. The general point of the meeting was to get to know each other.,FinUnions
204335,Alviina ALAMETSÄ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,204335_58,Introduction,19-02-2020,Ancienne Poisonnerie,,"Member - General discussion about Finnish and European politics in technology, innovation and education as well as the role of the technology industry. The point of the meeting was to introduce one another.",Teknologiateollisuus
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_0,Möte med Industriarbetsgivarna,02-06-2021,Digitalt,"EMPL,FEMM",Member,Industriarbetsgivarna
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_1,Möte med Vice President Margaritis Schinas om legal migration,03-05-2021,Berlaymont,LIBE,Member,Europeiska Kommissionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_2,Möte med Therese Lindström på FORES,30-04-2021,Digitalt,LIBE,Member,FORES
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_3,Möte med representanter från DG HOME,20-04-2021,Digitalt,LIBE,Member,Europeiska Kommissionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_4,Möte med Plattformsföretagen,19-04-2021,Digitalt,EMPL,Member,Plattformsföretagen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_5,"Möte med ordförandena för LO, TCO och Saco om aktuella arbetsmarknadspolitiska EU-frågor",13-04-2021,Digitalt,EMPL,Member,Saco
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_6,Möte med Svenskt Näringsliv,13-04-2021,Digitalt,,Member,Svenskt Näringsliv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_7,Möte med Svenskt Näringsliv,30-03-2021,Digitalt,EMPL,Member,Svenskt Näringsliv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_8,Möte med Child10,29-03-2021,Digitalt,LIBE,Member,Child10
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_9,Möte med FRA,26-03-2021,Digitalt,"LIBE,EMPL",Member,Europeiska unionens byrå för grundläggande rättigheter
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_10,"Möte om byggindustrin, arbetskraftsinvandring och läget i norra Sverige",19-03-2021,Digitalt,EMPL,Member,Byggföretagen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_11,"Möte med Stefan Olsson, chefstjänsteman på Kommissionen",16-03-2021,Digitalt,EMPL,Member,Europeiska Kommissionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_12,Träff med en komvuxgrupp från Kristinehamn,16-03-2021,Digitalt,,Member,Komvux
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_13,Webinarium: “Women in Politics – Political Savvy Skills for Future Female Leaders”,15-03-2021,Digitalt,,Member,Friedrich Naumann Foundation (FNF)
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_14,"Webinarium: ""Allas ansvar, ingens ansvar""",11-03-2021,Digitalt,,Member,Läkare i världen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_15,Möte om arbetskraftsinvandring,08-03-2021,Digitalt,EMPL,Member,Almega
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_16,"Panelsamtal: ""Hur kan EU stärka kvinnors rättigheter under COVID-19-krisen?""",08-03-2021,"Europahuset, Stockholm",FEMM,Member,Akavia
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_17,Möte med Bolt om plattformsarbetare,26-02-2021,Digitalt,EMPL,Member,Bolt
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_18,Möte med Jonas Grimheden på FRA,26-02-2021,Digitalt,LIBE,Member,Europeiska unionens byrå för grundläggande rättigheter
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_19,"Webinar: ""Freedom of speech in the Middle East""",17-02-2021,Digitalt,,Member,Democracy Centre for Transparency
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_20,Webinarium om hur man arbetar med jämställdhet på EU-nivå,17-02-2021,Digitalt,FEMM,Member,Centerkvinnorna
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_21,Digital studieresa med TCO,04-02-2021,Digitalt,EMPL,Member,TCO
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_22,"Seminarium med LO, TCO och Saco",19-01-2021,Digitalt,,Member,Saco
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_23,Möte med Almega,14-01-2021,Digitalt,,Member,Almega
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_24,"Webinar: ""Accelerating Female Leadership in the Digital Economy""",08-12-2020,Digitalt,,Member,EQUALS
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_25,"Möte med Svenska MEP:s, Carl-Henric Svanberg och Svenskt Näringsliv",07-12-2020,Digitalt,,Member,Volvo:
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_26,"Möte om minimilöner med LO, TCO och SACO",02-12-2020,Digitalt,EMPL,Member,SACO
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_27,Möte med Liberal Demokrati,25-11-2020,Digitalt,,Member,Liberal Demokrati
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_28,Möte med Liberal International,23-11-2020,Digitalt,,Member,Liberal International
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_29,Möte med TCO,16-11-2020,Digitalt,,Member,TCO
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_30,Möte med Diakonia om The effects of climate change on human rights and the role of environmental defenders on this matter,19-10-2020,Digitalt,,Member,Diakonia
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_31,Möte med Svenskt Näringsliv,15-10-2020,Digitalt,,Member,Svenskt Näringsliv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_32,Möte med Fores,29-09-2020,Digitalt,LIBE,Member,Fores
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_33,Möte med Rädda Barnen,22-09-2020,Digitalt,,Member,Rädda Barnen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_34,Möte med Ann Linde,21-09-2020,Bryssel,,Member,Sveriges ständiga representation vid Europeiska Unionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_35,Panelsamtal: EU:s budget: Kommer rättsstatsprincipen att påverka utbetalningarna av EU-medel?,10-09-2020,Stockholm,,Member,Sveriges Television
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_36,Möte med Fackliga Brysselkontoret,09-09-2020,"Europaparlamentet, Bryssel",,Member,TCO/Saco/LO
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_37,Möte med Sveriges Ambassadör Danielsson,23-06-2020,Digitalt,,Member,Sveriges ständiga representation vid Europeiska unionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_38,Möte med Svenskt Näringsliv,08-06-2020,Digitalt,,Member,Svenskt Näringsliv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_39,Roundtable: i-Voting a European solution for citizens living abroad?,04-06-2020,digitalt,,Member,Friedrich Naumann Foundation for Freedom (FNF)
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_40,"Webinar ""The pandemic dilemma: recession or contagion""",02-06-2020,Digitalt,,Member,Council of Asian Liberals & Democrats
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_41,"Rundabordssamtal; ""Hur ska EU återhämta sig efter krisen""",30-04-2020,Digitalt,,Member,Svenskt Näringsliv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_42,"Webinar ""Liberties at lockdown - democracy in sickness & in health""",29-04-2020,Digitalt,,Member,European Liberal Forum
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_43,Svenska parlamentariker träffar Ylva Johansson,28-04-2020,digitalt,,Member,Europeiska Kommissionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_44,Möte med Svenskt Näringsliv,19-12-2019,Strasbourg,,Member,Svenskt Näringsliv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_45,Möte med European Liberal Forum,16-12-2019,Strasbourg,,Member,Europan Liberal Forum
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_46,Möte med Gröna Arbetsgivare,13-12-2019,Stockholm,EMPL,Member,Gröna Arbetsgivare
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_47,Möte med Läkare i Världen,11-12-2019,"Europaparlamentet, Bryssel",,Member,Läkare i Världen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_48,Möte om Irak,10-12-2019,"Europaparlamentet, Bryssel",LIBE,Member,Human Rights Watch
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_49,Möte med Fem i Tolv,05-12-2019,"Europaparlamentet, Bryssel",LIBE,Member,Fem i Tolv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_50,"Möte om audiovisuell reglering, copyright och pågående process att adressera desinformation och hate speech",04-12-2019,Bryssel,LIBE,Member,Sveriges Television
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_51,Möte om Schengen information system,21-11-2019,Bryssel,LIBE,Member,UK Permanent Representation to the EU
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_52,Träff med 20 chefer från Arbetsförmedlingen,21-11-2019,"Europaparlamentet, Bryssel",EMPL,Member,Arbetsförmedlingen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_53,Möte med Iraks EU-ambassadör,20-11-2019,Bryssel,,Member,Iraks Representation till EU
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_54,Möte med Svenskt Näringsliv,19-11-2019,"Europaparlamentet, Bryssel",EMPL,Member,Svenskt Näringsliv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_55,Svenska parlamentariker träffar SN,14-11-2019,Bryssel,,Member,Svenskt Näringsliv
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_56,Möte med arbetsmarknads- och integrationsborgarråd Lindstål,13-11-2019,Bryssel,EMPL,Member,Stockholms Stad
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_57,Möte med Fackliga Brysselkontoret,13-11-2019,"Europaparlamentet, Bryssel",EMPL,Member,Saco
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_58,Digitalt möte med elever,06-11-2019,Skype,,Member,Uppsala
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_59,Möte med elever,06-11-2019,"Europaparlamentet, Bryssel",,Member,Trelleborg
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_60,Panelsamtal om mänskliga rättigheter i Eritrea,05-11-2019,Bryssel,LIBE,Member,Free Dawit
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_61,Middag med Almega,22-10-2019,Strasbourg,EMPL,Member,Almega
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_62,Möte med Almega,22-10-2019,Strasbourg,EMPL,Member,Almega
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_63,"Möte om upphovsrätt, immaterialrätt och digitala inre marknaden",22-10-2019,Strasbourg,LIBE,Member,Musikbolagens branschförening IFPI
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_64,"Möte om civilsamhällets utrymme, migration, kvinnors rättigheter, EUs bistånd",18-10-2019,Stockholm,LIBE,Member,SILC
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_65,Panelsamtal: Valet till Europaparlamentet- hur gick det och vad händer nu?,18-10-2019,Stockholm,,Member,Svenska Skolambassadörer för EU
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_66,Lunch med EU-minister Hans Dahlgren,01-10-2019,Bryssel,,Member,Sveriges Regering
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_67,Middag med Sveriges Ambassadör Danielsson,24-09-2019,Bryssel,,Member,Sveriges ständiga representation vid Europeiska unionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_68,Möte med Afrosvenskarnas Forum för Rättvisa,24-09-2019,"Europaparlamentet, Bryssel",LIBE,Member,Afrosvenskarnas Forum för Rättvisa
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_69,Möte med Sveriges städniga representation vid Europeiska unionen,24-09-2019,Bryssel,,Member,Sveriges ständiga representation vid Europeiska unionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_70,Event: Innovating retailers & meeting consumers’ expectations,23-09-2019,Bryssel,,Member,European Retail Round Table
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_71,Möte om arbetsmarknad och EEA,18-09-2019,Strasbourg,EMPL,Member,Næringslivets Hovedorganisasjon
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_72,Frukost med Kommissionär Jourová,17-09-2019,Strasbourg,,Member,Europeiska Kommissionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_73,Möte med föreslagna Kommissionär Johansson,17-09-2019,Strasbourg,,Member,Europeiska Kommissionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_74,Rundabordsamtal om EU:s inre marknad,17-09-2019,Strasbourg,,Member,Finlands Näringsliv EK
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_75,Möte med We Effect,04-09-2019,"Europaparlamentet, Bryssel","EMPL,LIBE",Member,We Effect
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_76,Möte med Europafacken,24-07-2019,"Europaparlamentet, Bryssel",EMPL,Member,Europafacken
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_77,Gemensamt möte med Charles Michel,23-07-2019,"Europaparlamentet, Bryssel",,Member,Europeiska Rådet
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_78,Frukost med Kommissionär Vestager,17-07-2019,Strasbourg,,Member,Europeiska Kommissionen
197400,Abir AL-SAHLANI,Sweden,Renew Europe Group,Centerpartiet,197400_79,Möte med Svensk Handel,17-07-2019,Strasbourg,,Member,Svensk Handel
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_0,Pilot project „ENTR – what’s next“,17-03-2021,Brussels (VideoCall),BUDG,Member,Deutsche Welle (DW): 421591329311-65
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_1,Cybersecurity from a consumer perspective,16-03-2021,Brussels (Videocall),ITRE,Shadow rapporteur - Revised Directive on Security of Network and Information Systems (NIS2),Bureau Européen des Unions de Consommateurs (BEUC): 9505781573-45
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_2,Digital Markets Act,16-03-2021,Brussels/Bonn (Videocall),ITRE,Shadow rapporteur - Digital Markets Act,Bundeskartellamt (German competition authority)
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_3,Bitkom study on climate effects of digitalization,15-03-2021,Brussels (VideoCall),"ITRE,IMCO",Member,Bundesverband Informationswirtschaft Telekommunikation und neue Medien e. V. (Bitkom): 5351830264-31
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_4,NIS2 and Digital Markets Act,02-03-2021,Brussels (VideoCall),ITRE,Shadow rapporteur - Digital Markets Act; Revised Directive on Security of Network and Information Systems (NIS2),Deutsche Telekom (DT): 60052162589-72
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_5,Digital Markets Act,18-02-2021,Brussels (Videocall),ITRE,Shadow rapporteur - Digital Markets Act,Verbraucherzentrale Bundesverband (vzbv): 2893800753-48
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_6,Digital Markets Act,12-02-2021,Brussels (Videocall),ITRE,Shadow rapporteur - Digital Markets Act,Bureau Européen des Unions de Consommateurs (BEUC): 9505781573-45
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_7,Digital Markets Act (DMA) and interoperability,04-02-2021,Brussels (videocall),ITRE,Shadow rapporteur - Digital Markets Act,European Digital Rights (EDRi) 16311905144-06
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_8,Serious cross-border threats to health,04-01-2021,Brussels (VideoCall),IMCO,Rapporteur - IMCO opinion to the ENVI report on serious cross-border threats to health,Deutsche Sozialversicherung Arbeitsgemeinschaft Europa 917393784-31
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_9,Fehmarnbelt crossing,10-09-2020,Kiel (call),,Member,Scandlines Danmark ApS 157062116194-88
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_10,NIS2 and Digital Markets Act,02-03-2021,Brussels (VideoCall),ITRE,Shadow rapporteur - Digital Markets Act; Revised Directive on Security of Network and Information Systems (NIS2),Deutsche Telekom (DT): 60052162589-72
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_11,Digital Markets Act,18-02-2021,Brussels (Videocall),ITRE,Shadow rapporteur - Digital Markets Act,Verbraucherzentrale Bundesverband (vzbv): 2893800753-48
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_12,Digital Markets Act,12-02-2021,Brussels (Videocall),ITRE,Shadow rapporteur - Digital Markets Act,Bureau EuropÃ©en des Unions de Consommateurs (BEUC): 9505781573-45
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_13,Digital Markets Act (DMA) and interoperability,04-02-2021,Brussels (videocall),ITRE,Shadow rapporteur - Digital Markets Act,European Digital Rights (EDRi) 16311905144-06
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_14,Serious cross-border threats to health,04-01-2021,Brussels (VideoCall),IMCO,Rapporteur - IMCO opinion to the ENVI report on serious cross-border threats to health,Deutsche Sozialversicherung Arbeitsgemeinschaft Europa 917393784-31
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_15,Fehmarnbelt crossing,10-09-2020,Kiel (call),,Member,Scandlines Danmark ApS 157062116194-88
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_16,MFF and Recovery Fund,10-09-2020,Brussels,BUDG,Shadow rapporteur - Multiannual Financial Framework,E3G Third Generation Environmentalism 07783117686-61
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_17,European agricultural policy and its importance for Schleswig-Holstein,09-09-2020,Rendsburg,,Member,Bauernverband Schleswig-Holstein e.V. (73085531345-65)
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_18,Corona and economic crisis,21-08-2020,Kiel,"BUDG,ITRE",Member,IHK Nord e.V. - Arbeitsgemeinschaft norddeutscher Industrie- und Handelskammern (IHK Nord) 006411421255-36
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_19,European Fund for Sustainable Development,10-07-2020,Brussels,BUDG,Rapporteur - European Fund for Sustainable Development,OXFAM INTERNATIONAL EU ADVOCACY OFFICE  46856801604-90
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_20,European Fund for Sustainable Development,09-07-2020,Brussels,BUDG,Rapporteur - European Fund for Sustainable Development,European Investment Bank
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_21,European Fund for Sustainable Development,07-07-2020,Brussels,BUDG,Rapporteur - European Fund for Sustainable Development,European Bank for Reconstruction and Development
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_22,Outlook of the Flensburger Schiffbau Gesellschaft (FSG),19-05-2020,Flensburg,,Member,Industriegewerkschaft Metall 757195013270-80
197448,Rasmus ANDRESEN,Germany,Group of the Greens/European Free Alliance,Bündnis 90/Die Grünen,197448_23,Cybersecurity Competence Centre and Network and the role of ENISA,14-05-2020,Brussels,ITRE,Rapporteur - Cybersecurity Competence Centre and Network,ENISA
