mep_id,fullName,country,politicalGroup,nationalPoliticalGroup,meeting_id,topic,date,location,committee,position,lobbyist
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_10,Digital Services Act,06-05-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Skyscanner
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_11,EU Transport Policy,06-05-2021,Online,,Member,UNIFE â€“ The Association of the European Rail Manufacturing industry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_12,Current EU Affairs,04-05-2021,Online,,Member,Ambassador of the Republic of Tunisia
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_13,EU Climate and Energy Policy,04-05-2021,Online,,Member,The Cobalt Institute
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_14,EU Cybersecurity Strategy,04-05-2021,Online,,Member,Kaspersky
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_15,Current EU Affairs,03-05-2021,Online,,Member,The Technology Industries of Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_16,EU Transport Policy,03-05-2021,Online,,Member,Finnish Shipowners' Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_17,Digital Services Act,29-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Booking.com
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_18,EU Climate and Energy Policy,29-04-2021,Online,,Member,Finnish Energy
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_19,Digital Services Act,28-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Pinterest
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_20,Circular Economy,23-04-2021,Online,,Member,FEAD – The European Waste Management Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_21,Digital Services Act,23-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,DigitalEurope
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_22,EU Climate and Energy Policy,23-04-2021,Online,,Member,Fingrid
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_23,Digital Services Act,20-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,TikTok
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_24,Current EU Affairs,19-04-2021,Online,,Member,Vodafone
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_25,Digital Services Act,19-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Twitch
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_26,Digital Services Act,19-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,BSA | The Software Alliance
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_27,Digital Services Act,16-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Warner Media
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_28,Digital Services Act,16-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,EDRA – European DIY Retail Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_29,EU Climate and Energy Policy,15-04-2021,Online,,Member,Finnair
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_30,Current EU Affairs,08-04-2021,Online,,Member,FinMobility
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_31,Digital Services Act,06-04-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,The Federation of Finnish Enterprises
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_32,Current EU Affairs,01-04-2021,Online,,Member,Global Data Alliance
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_33,EU Climate and Energy Policy,01-04-2021,Online,,Member,Fortum Oyj
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_34,Digital Services Act,30-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Dropbox
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_35,Current EU Affairs,26-03-2021,Online,,Member,Sofigate
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_36,Digital Services Act,26-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Apple
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_37,Digital Services Act,22-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,CCIA â€“ Computer & Communication Industry Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_38,EU Climate and Energy Policy,22-03-2021,Online,,Member,ChargeUp Europe
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_39,Digital Services Act,19-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Finnish Media Federation Finnmedia
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_40,EU Climate and Energy Policy,19-03-2021,Online,,Member,Bioenergy Europe
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_41,Digital Services Act,17-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,BEUC – The European Consumer Organisation
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_42,Digital Services Act,16-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,ITI – The Information Technology Industry Council
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_43,Digital Services Act,16-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,ENPA – European Newspaper Publishers Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_44,Digital Services Act,10-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Google
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_45,EU Transport Policy,10-03-2021,Online,,Member,PayiQ
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_46,Digital Services Act,02-03-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Match Group
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_47,EU Climate and Energy Policy,24-02-2021,Online,,Member,Hydrogenius Oy
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_48,Current EU Affairs,22-02-2021,Online,,Member,Neste Oyj
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_49,Digital Services Act,12-02-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Microsoft
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_50,EU Climate and Energy Policy,12-02-2021,Online,,Member,Institute for European Environmental Policy
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_51,Current EU Affairs,05-02-2021,Online,,Member,Chemical Industry Federation of Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_52,Digital Services Act,05-02-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,FOUR PAWS International
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_53,Digital Services Act,02-02-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Schibsted ASA
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_54,EU Social Policy,02-02-2021,Online,,Member,FinUnions â€“ Finnish Trade Unions Representation to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_55,EU Climate and Energy Policy,29-01-2021,Online,,Member,Finnish Energy
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_56,Digital Services Act,28-01-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Technical and Academic Publishers
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_57,Current EU Affairs,26-01-2021,Online,,Member,CSC â€“ IT Center for Science Ltd
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_58,Digital Services Act,26-01-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Federation of Finnish Technology Industries
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_59,Digital Services Act,25-01-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,ACT â€“ The App Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_60,Digital Services Act,12-01-2021,Online,ITRE,Rapporteur - ITRE Regulation on Digital Services Act,Finnish Commerce Federation
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_61,Current EU Affairs,08-01-2021,Online,,Member,Huhtamaki Oyj
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_62,EU Health Policy,08-01-2021,Online,,Member,Finnish Business and Policy Forum EVA
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_63,Current EU Affairs,07-01-2021,Online,,Member,Consumersâ€™ Union of Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_64,EU Climate and Energy Policy,07-01-2021,Online,,Member,Fortum Oyj
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_65,EU Climate and Energy Policy,07-01-2021,Online,,Member,MetsÃ¤ Group
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_66,Current EU Affairs,14-12-2020,Online,,Member,Sailab – MedTech Finland ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_67,EU Climate and Energy Policy,10-12-2020,Online,,Member,Energiateollisuus ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_68,EU Forest Policy,10-12-2020,Online,,Member,Metsäteollisuus ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_69,Sustainable Corporate Governance,09-12-2020,Online,,Member,Suomen Yrittäjät ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_70,5G and Smart Cities,07-12-2020,Online,,Member,European Telecommunications Network Operators’ Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_71,Circular Economy,03-12-2020,Online,,Member,Aalto-yliopisto
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_72,Current EU Affairs,03-12-2020,Online,,Member,Päijät-Hämeen Yrittäjä ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_73,Current EU Affairs,30-11-2020,"Helsinki, Finland",,Member,British Embassy in Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_74,Digital Markets Act,26-11-2020,Online,,Member,SME Europe
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_75,C-V2X and Transport Emissions,24-11-2020,Online,,Member,Euractiv
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_76,Current EU Affairs,23-11-2020,"JAMK, Jyväskylä, Finland",,Member,JAMK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_77,Current EU Affairs,19-11-2020,Online,,Member,Regional Council's of Western Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_78,Current EU Affairs,18-11-2020,Online,,Member,Helsinki Chamber of Commerce
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_79,Biogas for Mobility,12-11-2020,Online,,Member,European Biogas Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_80,Horizon Europe,12-11-2020,Online,,Member,East & North Finland EU Office
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_81,Current EU Affairs,06-11-2020,Online,,Member,Neste
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_82,Current EU Affairs,06-11-2020,Online,,Member,JAMK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_83,EU Research and Innovation Policy,06-11-2020,Online,,Member,Regional Council of Central Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_84,Current EU Affairs,03-11-2020,"Lempäälä, Finland",,Member,Lempäälän Energia Oy
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_85,Current EU Affairs,29-10-2020,Online,,Member,Finnish Composers’ Copyright Society Teosto
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_86,EU Energy Policy,29-10-2020,Online,,Member,Metsäteollisyys ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_87,EU Forest Policy,29-10-2020,"Jyväskylä, Finland",,Member,MTK ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_88,EU Transport Policy,29-10-2020,Online,,Member,CaaS Nordic
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_89,Current EU Affairs,28-10-2020,Online,,Member,Tekniikan Akateemiset
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_90,Inclusion and Education,22-10-2020,Online,,Member,University of Jyv채skyl채
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_91,Current EU Affairs,21-10-2020,"Helsinki, Finland",,Member,Osuustoimintakeskus Pellervo ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_92,Current EU Affairs,21-10-2020,Helsinki,,Member,Osuustoimintakeskus Pellervo
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_93,Forest Policy,21-10-2020,"Helsinki, Finland",,Member,Mets채teollisuus ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_94,EU Security and Defence Policy,16-10-2020,Online,,Member,Wilfried Martens Centre for European Studies
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_95,Blockchain in Europe,14-10-2020,Online,,Member,European Digital SME Alliance
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_96,Digital Services Act,14-10-2020,Online,,Member,Musiikintuottajat (IFPI Finland)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_97,Current EU Affairs,08-10-2020,Online,,Member,Energiateollisuus ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_98,Current EU Affaris,07-10-2020,Online,,Member,Mets채teollisuus
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_99,Current EU Affairs,24-09-2020,Online,,Member,Permanent Representation of Estonia to the European Union
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_100,EuroHPC,21-09-2020,Online,,Member,CSC - IT Center for Science
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_101,Revision of the Driving Licenses Directive,08-09-2020,Online,TRAN,Member,International Road Transport Union
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_102,Current EU affairs,04-09-2020,"Pori, Finland",,Member,SivistystyÃ¶nantajat ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_103,Current EU affairs,31-08-2020,Online,,Member,Finance Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_104,EU forest policy,14-07-2020,Online,,Member,Finnish Forest Industries
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_105,Current EU affairs,08-07-2020,Online,,Member,Technology Industries of Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_106,Current EU affairs and SMEs,07-07-2020,Online,,Member,Accountancy Europe
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_107,Current EU affairs,25-06-2020,Online,,Member,The Chemical Industry Federation of Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_108,Webinar on SMEs,22-06-2020,Online,,Member,ESBA
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_109,Roundtable discussion on artificial intelligence,08-06-2020,Online,ITRE,Shadow rapporteur - ITRE INI on Ensuring European leadership in the digital age and an EU approach to Artificial Intelligence,Business Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_110,Roundtable discussion on artificial intelligence,02-06-2020,Online,ITRE,Shadow rapporteur - ITRE INI on Ensuring European leadership in the digital age and an EU approach to Artificial Intelligence,University of Helsinki
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_111,Roundtable discussion on artificial intelligence,02-06-2020,Online,ITRE,Shadow rapporteur - ITRE INI on Ensuring European leadership in the digital age and an EU approach to Artificial Intelligence,Aalto University
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_112,Roundtable discussion on artificial Intelligence,28-05-2020,Online,TRAN,Shadow rapporteur - Artificial intelligence: questions of interpretation and application of international law in so far as the EU is affected in the areas of civil and military uses and of state authority outside the scope of criminal justice 2020/2013 (INI),The Ministery of Defence of Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_113,Roundtable talk on the energy sector,13-05-2020,Online,,Member,GasGrid
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_114,Roundtable discussion on artificial intelligence,06-05-2020,Online,ITRE,Shadow rapporteur - ITRE INI on Ensuring European leadership in the digital age and an EU approach to Artificial Intelligence,University of Helsinki
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_115,E-meeting on current EU affairs and the Green Deal,29-04-2020,Online,,Member,UPM
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_116,E-meeting on EU education policy,20-04-2020,Online,,Member,SAMOK ry
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_117,Meeting on digital policy,03-03-2020,Brussels,,Member,The Federation of Finnish Technology Industries (Teknologiateollisuus)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_118,Meeting on mobility and transport,03-03-2020,Brussels,,Member,Permanent Representation of Finland to the EU (Suomen pysyvä edustusto Euroopan unionissa)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_119,Meeting on mobility policy,03-03-2020,Brussels,,Member,Swedish Taxi Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_120,Discussion on circular economy,26-02-2020,Helsinki,,Member,SOK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_121,Lunch debate on forest strategy,20-02-2020,"EP, Brussels",,Member,MetsÃ¤verkosto
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_122,Lunch with Tampere and Pirkanmaa regional office,19-02-2020,Brussels,,Member,Tampere and Pirkanmaa regional office
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_123,Meeting on digitalisation and copyrights,19-02-2020,"EP, Brussels",,Member,Digitaleurope
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_124,Meeting on EU's digital agenda,19-02-2020,"EP, Brussels",,Member,GSMA
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_125,Meeting on the Digital Service Act and current EU affairs,18-02-2020,"EP, Brussels",,Member,Finnish customer association (Kuluttajaliitto)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_126,Meeting on sustainable construction,12-02-2020,"EP, Strasbourg",,Member,Saint-Gobain
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_127,Meeting on current EU affairs,11-02-2020,"EP, Strasbourg",,Member,Ambassador of Norway to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_128,Meeting on sustainability and the Green Deal,11-02-2020,"EP, Strasbourg",,Member,Hydro
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_129,Visit to Hybrid CoE,07-02-2020,"Hybrid CoE, Helsinki",,Member,Hybrid CoE
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_130,Meeting on current EU affairs,05-02-2020,"EP, Brussels",,Member,Norwegian Members of Parliament from Høyre
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_131,Visit to OLAF,05-02-2020,"OLAF, Brussels",,Member,OLAF
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_132,Current EU affairs,04-02-2020,"EP, Brussels",,Member,University of Oulu researchers
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_133,Meeting on artificial intelligence,04-02-2020,"EP, Brussels",,Member,University of Helsinki researchers
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_134,Meeting on chemical industry and the Green Deal,04-02-2020,"EP, Brussels",,Member,Finnish chemical industry (Kemianteollisuus)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_135,Meeting on digitalisation and data,04-02-2020,"EP, Brussels",,Member,Sitra
