mep_id,fullName,country,politicalGroup,nationalPoliticalGroup,meeting_id,topic,date,location,committee,position,lobbyist
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_38,Exchange of views on NPL,29-01-2020,Brussels,ECON,Rapporteur - Directive on Credit Servicers and Credit Purchasers,Consiglio Nazionale del Notariato
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_39,Meeting on Banking Issues,29-01-2020,Brussels,ECON,Committee chair - No Report,Mediobanca
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_40,Meeting on Investment EU,29-01-2020,Brussels,ECON,Committee chair - No Report,Cassa Depositi e Prestiti (CDP)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_41,Meeting on Market Infrastructures and CMU,29-01-2020,Brussels,ECON,Committee chair - No Report,London Stock Exchange
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_42,Introductory Meeting,28-01-2020,Brussels,ECON,Committee chair - No Report,De Nederlandsche Bank NV - DNB
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_43,Meeting on Banking Issues,28-01-2020,Brussels,ECON,Committee chair - No Report,European Association of Co-operative Banks (EACB)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_44,Meeting on Banking Issues,23-01-2020,Brussels,ECON,Committee chair - No Report,UNICREDIT
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_45,Meeting on Banking Issues,23-01-2020,Brussels,ECON,Committee chair - No Report,Bundesverband deutscher Banken
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_46,Meeting on Taxation,23-01-2020,Brussels,ECON,Committee chair - No Report,Oxford Committee for Famine Relief (OXFAM)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_47,Meeting on Taxation,23-01-2020,Brussels,ECON,Committee chair - No Report,European Network on Debt and Development (EURODAD)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_48,Meeting on Taxation,23-01-2020,Brussels,ECON,Committee chair - No Report,Transparency International
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_49,Meeting on Taxation,23-01-2020,Brussels,ECON,Committee chair - No Report,Action Aid
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_50,Exchange of views on NPL,21-01-2020,Brussels,ECON,Rapporteur - Directive on Credit Servicers and Credit Purchasers,Bureau EuropÃ©en des Unions de Consommateurs (BEUC)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_51,Meeting on Banking and Financial Issues,21-01-2020,Brussels,ECON,Committee chair - No Report,Her Majesty's Treasury UK
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_52,Meeting on Investment in the European Union,21-01-2020,Brussels,ECON,Committee chair - No Report,European Investment Bank
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_53,Meeting on Banking Issues,15-01-2020,Strasbourg,ECON,Committee chair - No Report,European Banking Authority (EBA)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_54,Introductory Meeting,14-01-2020,Strasbourg,ECON,Committee chair - No Report,Banco de Espagna
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_55,Introductory Meeting,09-01-2020,Brussels,ECON,Committee chair - No Report,European Commission
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_56,Meeting on CMU,10-12-2019,Brussels,ECON,Committee chair - No Report,European Retail Financial Forum (ERFF)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_57,Meeting on Banking Issues,04-12-2019,Brussels,ECON,Committee chair - No Report,European Banking Authority (EBA)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_58,Courtesy Visit,02-12-2019,Brussels,ECON,Member - No Report,Telecom Italia S.p.A
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_59,Introductory Meeting,26-11-2019,Strasbourg,ECON,Committee chair - No Report,Bank of Italy
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_60,Meeting on Competition Policy,26-11-2019,Strasbourg,ECON,Committee chair - No Report,European Commission
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_61,Meeting on Market Infrastructures and CMU,20-11-2019,Brussels,ECON,Committee chair - No Report,Autorité des Marchés Financiers (AMF)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_62,Meeting on CMU,19-11-2019,Brussels,ECON,Committee chair - No Report,Assogestioni
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_63,Meeting on European Economic Governance and Interinstitutional Relations,18-11-2019,Brussels,ECON,Committee chair - No Report,Eurogroup
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_64,Meeting on CMU,14-11-2019,Brussels,ECON,Committee chair - No Report,European Commission
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_65,Courtesy Visit,12-11-2019,Brussels,ECON,Member - No Report,Coordinamento Libere Associazioni Professionali (COLAP)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_66,Meeting on Banking Issues,12-11-2019,Bruxelles,ECON,Committee chair - No Report,Federazione italiana delle banche di credito cooperativo - casse rurali ed artigiane (FEDERCASSE)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_67,Meeting on Insurance and Pensions Issues,05-11-2019,Brussels,ECON,Committee chair - No Report,European Insurance and Occupational Pensions Authority (EIOPA)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_68,Meeting on Banking Issues,04-11-2019,Brussels,ECON,Committee chair - No Report,European Banking Authority (EBA)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_69,Meeting on Insurance and Pensions Issues,16-10-2019,Brussels,ECON,Committee chair - No Report,European Insurance and Occupational Pensions Authority (EIOPA)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_70,Insurance issues,15-10-2019,Bruxelles,ECON,Committee chair - No Report,Associazione nazionale fra le imprese assicuratrici (ANIA)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_71,Meeting on Banking Issues,14-10-2019,Brussels,ECON,Committee chair - No Report,Single Supervisory Mechanism (SSM)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_72,Courtesy Meeting,10-10-2019,Brussels,ECON,Committee chair - No Report,DELOITTE
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_73,Meeting on Banking Issues,09-10-2019,Bruxelles,ECON,Committee chair - No Report,Deutschen Sparkassen- und Giroverbandes (DSGV)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_74,Meeting on Banking Issues,09-10-2019,Bruxelles,ECON,Committee chair - No Report,Associazione Bancaria Italiana (ABI)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_75,Introductory Meeting,02-10-2019,Brussels,ECON,Committee chair - No Report,Regione Lombardia
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_76,Meeting on Competition Policy,25-09-2019,Brussels,ECON,Committee chair - No Report,European Commission
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_77,Meeting on Priorities of the European Union,25-09-2019,Brussels,ECON,Committee chair - No Report,European Commission
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_78,Meeting on Banking and Financial Issues,24-09-2019,Brussels,ECON,Committee chair - No Report,European Security Market Authority (ESMA)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_79,Meeting on European Economic Governance,24-09-2019,Brussels,ECON,Committee chair - No Report,European Commission
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_80,Meeting on Banking and Financial Issues,23-09-2019,Brussels,ECON,Committee chair - No Report,European Central Bank (ECB)
197591,Irene TINAGLI,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Partito Democratico,197591_81,Meeting on Banking and Financial Issues,18-09-2019,Strasbourg,ECON,Committee chair - No Report,European Commission
